"competênciamov","região","uf","município","seção","subclasse","saldomovimentação","cbo2002ocupação","categoria","graudeinstrução","idade","horascontratuais","raçacor","sexo","tipoempregador","tipoestabelecimento","tipomovimentação","tipodedeficiência","indtrabintermitente","indtrabparcial","salário","tamestabjan","indicadoraprendiz","origemdainformação","competênciadec","indicadordeforadoprazo","unidadesaláriocódigo","valorsaláriofixo"
202302,3,31,314610,"F",4120400,1,717020,101,7,30,44,1,1,0,4,97,0,0,0,1381.6,1,0,1,202302,0,5,1381.6
202302,3,31,314610,"I",5611201,-1,513505,101,7,50,44,3,3,0,1,31,0,0,0,1200,1,0,1,202302,0,5,1200
202302,3,31,314610,"M",7490104,-1,351740,101,7,30,44,3,3,0,1,31,0,0,0,1516.44,1,0,1,202302,0,5,1516.44
202302,3,31,314610,"F",4212000,-1,717020,101,7,55,44,1,1,0,4,31,0,0,0,1971.52,1,0,1,202302,0,5,1971.52
202302,3,31,314610,"C",2412100,1,913110,103,7,17,36,6,3,0,1,97,0,0,0,660,1,1,1,202302,0,5,660
202302,3,31,314610,"B",710301,-1,919110,101,7,35,44,1,1,0,1,31,0,0,0,2855.6,1,0,1,202302,0,1,12.98
202302,3,31,314610,"I",5611201,-1,513205,101,7,25,42,6,3,0,1,31,0,0,0,1500,1,0,1,202302,0,5,1500
202302,3,31,314610,"K",6436100,1,252515,101,9,42,30,1,3,0,1,97,0,0,1,4705,1,0,1,202302,0,5,4705
202302,3,31,314610,"J",6311900,-1,317110,101,9,24,32,3,1,0,1,43,0,0,0,4397,1,0,1,202302,0,5,4397
202302,3,31,314610,"R",9001999,-1,239405,105,9,32,18.75,3,1,0,1,43,0,0,0,1302,1,0,1,202302,0,5,1302
202302,3,31,314610,"F",4120400,-1,717020,101,7,25,44,2,1,0,1,40,0,0,0,1381.6,1,0,1,202302,0,5,1381.6
202302,3,31,314610,"I",5611201,-1,513505,101,7,28,44,3,1,0,1,32,0,0,0,1350,1,0,1,202302,0,5,1350
202302,3,31,314610,"F",4120400,1,514320,101,3,49,44,3,3,0,1,97,0,0,0,1381.6,1,0,1,202302,0,5,1381.6
202302,3,31,314610,"F",4211101,-1,991105,101,6,53,44,3,1,0,4,31,0,0,0,1381.6,1,0,1,202302,0,5,1381.6
202302,3,31,314610,"Q",8610102,1,515210,105,7,46,44,1,3,0,1,97,0,0,0,1429.47,1,0,1,202302,0,5,1429.47
202302,3,31,314610,"F",4213800,-1,717020,101,6,20,44,2,1,0,1,31,0,0,0,1232.87,1,0,1,202302,0,5,1232.87
202302,3,31,314610,"F",4313400,-1,514320,101,4,49,44,3,1,0,1,40,0,0,0,1302,1,0,1,202302,0,5,1302
202302,3,31,314610,"I",5510801,1,622010,101,7,25,44,3,1,0,1,97,0,0,0,1338,1,0,1,202302,0,5,1338
202302,3,31,314610,"G",4789001,1,521110,101,7,17,44,3,3,0,1,97,0,0,0,1338,1,0,1,202302,0,5,1338
202302,3,31,314610,"F",4213800,-1,710205,101,7,39,44,3,1,0,1,31,0,0,0,4300,1,0,1,202302,0,5,4300
202302,3,31,314610,"N",8020001,1,951305,101,7,18,44,3,1,0,1,97,0,0,0,1318.04,1,0,1,202302,0,5,1318.04
202302,3,31,314610,"G",4711302,-1,421125,101,7,47,44,3,1,0,1,43,0,0,0,1426.73,1,0,1,202302,0,5,1426.73
202302,3,31,314610,"G",4711302,-1,517420,101,7,30,44,2,1,0,1,31,0,0,0,1646.68,1,0,1,202302,0,5,1646.68
202302,3,31,314610,"F",4213800,1,715110,101,5,56,44,3,1,0,1,97,0,0,0,2400,1,0,1,202302,0,5,2400
202302,3,31,314610,"P",8513900,1,234616,101,80,49,22,1,3,0,1,97,0,0,0,1991,1,0,1,202302,0,1,18.1
202302,3,31,314610,"F",4213800,-1,715210,101,7,29,44,2,1,0,1,31,0,0,0,1761.25,1,0,1,202302,0,5,1761.25
202302,3,31,314610,"C",1091102,-1,521140,101,7,25,44,6,3,0,1,31,0,0,0,1318.04,1,0,1,202302,0,5,1318.04
202302,3,31,314610,"F",4120400,1,517420,101,2,63,44,3,1,0,4,97,0,0,0,1467.4,1,0,1,202302,0,5,1467.4
202302,3,31,314610,"B",899199,-1,514320,101,3,25,44,6,1,0,1,33,0,0,0,1487,1,0,1,202302,0,5,1487
202302,3,31,314610,"C",1095300,1,784205,101,7,29,44,3,3,0,1,97,0,0,0,1302,1,0,1,202302,0,5,1302
202302,3,31,314610,"F",4120400,-1,411005,101,9,32,44,1,1,0,1,40,0,0,0,1391.61,1,0,1,202302,0,5,1391.61
202302,3,31,314610,"F",4211101,1,782510,101,7,45,44,3,1,0,4,97,0,0,0,2502,1,0,1,202302,0,5,2502
202302,3,31,314610,"F",4299599,-1,715210,101,4,44,44,6,1,0,4,43,0,0,0,1890.5,1,0,1,202302,0,5,1890.5
202302,3,31,314610,"Q",8800600,-1,514320,101,5,48,44,3,3,0,1,40,0,0,0,1306.13,1,0,1,202302,0,5,1306.13
202302,3,31,314610,"F",4211101,1,411005,101,7,26,44,3,1,0,4,97,0,0,0,1707,1,0,1,202302,0,5,1707
202302,3,31,314610,"F",4211101,-1,715315,101,2,31,44,6,1,0,4,31,0,0,0,1872,1,0,1,202302,0,5,1872
202302,3,31,314610,"Q",8610102,1,513505,101,7,30,44,1,3,0,1,97,0,0,0,1333.89,1,0,1,202302,0,5,1333.89
202302,3,31,314610,"C",2412100,-1,715125,101,7,23,36,6,1,0,1,31,0,0,0,1740.8,1,0,1,202302,0,5,1740.8
202302,3,31,314610,"C",3319800,-1,811710,101,6,31,44,1,1,0,1,31,0,0,0,2589.4,1,0,1,202302,0,1,11.77
202302,3,31,314610,"F",4213800,-1,951105,101,7,27,44,2,1,0,1,31,0,0,0,2509.41,1,0,1,202302,0,5,2509.41
202302,3,31,314610,"G",4712100,-1,513435,101,7,34,16,6,3,0,1,31,0,0,1,1318.04,1,0,1,202302,0,5,1318.04
202302,3,31,314610,"F",4299599,-1,782510,101,3,38,44,3,1,0,4,40,0,0,0,2448.58,1,0,1,202302,0,5,2448.58
202302,3,31,314610,"Q",8800600,1,411005,103,7,17,20,1,1,0,1,97,0,0,0,611.72,1,1,1,202302,0,5,611.72
202302,3,31,314610,"F",4292802,1,715545,101,5,36,44,1,1,0,4,97,0,0,0,2007.08,1,0,1,202302,0,5,2007.08
202302,3,31,314610,"M",7112000,1,715210,101,6,29,44,2,1,0,1,97,0,0,0,2053,1,0,1,202302,0,5,2053
202302,3,31,314610,"F",4211101,1,782510,101,7,34,44,3,1,0,1,97,0,0,0,2764.49,1,0,1,202302,0,5,2764.49
202302,3,31,314610,"C",1091102,-1,521140,101,7,40,44,6,3,0,1,31,0,0,0,1318.04,1,0,1,202302,0,5,1318.04
202302,3,31,314610,"G",4731800,-1,521135,101,5,30,36,3,1,0,1,31,0,0,0,1440.36,1,0,1,202302,0,5,1440.36
202302,3,31,314610,"B",710301,-1,225140,101,9,38,22.3,6,1,0,1,31,0,0,0,9677.35,1,0,1,202302,0,5,9677.35
202302,3,31,314610,"F",4211101,1,715125,101,7,38,44,3,1,0,4,97,0,0,0,3819,1,0,1,202302,0,5,3819
202302,3,31,314610,"F",4120400,-1,715315,101,7,38,44,3,1,0,1,31,0,0,0,1786.46,1,0,1,202302,0,5,1786.46
202302,3,31,314610,"G",4721103,-1,521140,101,7,16,44,1,3,0,1,40,0,0,0,1336,1,0,1,202302,0,5,1336
202302,3,31,314610,"F",4211101,1,782305,101,7,32,44,3,3,0,4,97,0,0,0,1547,1,0,1,202302,0,5,1547
202302,3,31,314610,"I",5510801,-1,411030,101,8,41,44,6,3,0,1,31,0,0,0,1700,1,0,1,202302,0,5,1700
202302,3,31,314610,"I",5611204,-1,514320,101,7,51,22,6,3,0,1,31,0,0,0,1338,1,0,1,202302,0,5,1338
202302,3,31,314610,"B",710301,-1,911305,101,7,33,44,3,1,0,1,31,0,0,0,1881,1,0,1,202302,0,5,1881
202302,3,31,314610,"F",4299599,-1,717020,101,4,28,44,6,1,0,4,40,0,0,0,1381.6,1,0,1,202302,0,5,1381.6
202302,3,31,314610,"F",4292802,1,724410,101,4,34,44,6,1,0,4,97,0,0,0,2318.8,1,0,1,202302,0,5,2318.8
202302,3,31,314610,"G",4711302,-1,421125,101,5,23,44,6,3,0,1,40,0,0,0,1426.73,1,0,1,202302,0,5,1426.73
202302,3,31,314610,"H",4921301,1,782410,101,7,42,44,3,1,0,1,97,0,0,0,2301.64,1,0,1,202302,0,5,2301.64
202302,3,31,314610,"A",111302,1,510310,101,7,40,36,6,1,2,3,97,0,0,0,4000,99,0,1,202302,0,5,4000
202302,3,31,314610,"F",4399103,1,715525,101,7,53,44,6,1,0,4,97,0,0,0,1859.07,1,0,1,202302,0,5,1859.07
202302,3,31,314610,"F",4321500,1,732105,101,7,25,45,6,1,0,1,97,0,0,0,2334.34,1,0,1,202302,0,5,2334.34
202302,3,31,314610,"B",710301,-1,911305,101,7,33,44,3,1,0,1,31,0,0,0,2500,1,0,1,202302,0,5,2500
202302,3,31,314610,"G",4782201,-1,521110,101,7,23,44,1,3,0,1,40,0,0,0,1318.04,1,0,1,202302,0,5,1318.04
202302,3,31,314610,"B",710301,-1,911305,101,7,28,33,1,1,0,1,31,0,0,0,2408.63,1,0,1,202302,0,5,2408.63
202302,3,31,314610,"F",4213800,-1,717020,101,7,19,44,3,1,0,1,31,0,0,0,1361.08,1,0,1,202302,0,5,1361.08
202302,3,31,314610,"I",5510801,-1,411010,101,11,57,44,6,1,0,1,31,0,0,0,3443.22,1,0,1,202302,0,5,3443.22
202302,3,31,314610,"I",5611201,-1,513205,101,7,49,44,3,3,0,1,31,0,0,0,1500,1,0,1,202302,0,5,1500
202302,3,31,314610,"C",2441501,-1,411010,103,6,19,20,1,3,0,1,43,0,0,0,611.72,1,1,1,202302,0,5,611.72
202302,3,31,314610,"G",4711302,-1,421125,101,7,34,44,6,3,0,1,31,0,0,0,1318.04,1,0,1,202302,0,5,1318.04
202302,3,31,314610,"F",4211101,-1,322215,101,7,32,44,3,1,0,4,31,0,0,0,3113,1,0,1,202302,0,5,3113
202302,3,31,314610,"F",4299599,-1,717020,101,4,23,44,6,1,0,4,43,0,0,0,1381.6,1,0,1,202302,0,5,1381.6
202302,3,31,314610,"F",4211101,-1,782515,101,7,31,44,3,1,0,4,31,0,0,0,2115.35,1,0,1,202302,0,5,2115.35
202302,3,31,314610,"M",6920601,-1,411010,101,6,18,12,1,3,0,1,31,0,0,0,350,1,0,1,202302,0,5,350
202302,3,31,314610,"F",4211101,-1,717020,101,4,36,44,3,1,0,4,40,0,0,0,1381.6,1,0,1,202302,0,5,1381.6
202302,3,31,314610,"G",4721102,1,848310,101,7,21,44,4,3,0,1,97,0,0,0,1302,1,0,1,202302,0,5,1302
202302,3,31,314610,"G",4711302,1,514320,101,7,50,44,2,3,0,1,97,0,0,0,1320,1,0,1,202302,0,5,1320
202302,3,31,314610,"I",5611203,1,513405,101,7,25,44,6,1,0,1,97,0,0,0,1388.2,1,0,1,202302,0,1,6.31
202302,3,31,314610,"F",4211101,1,411005,101,7,28,44,3,3,0,4,97,0,0,0,1707,1,0,1,202302,0,5,1707
202302,3,31,314610,"F",4120400,-1,715125,101,3,48,44,3,1,0,4,31,0,0,0,2250,1,0,1,202302,0,5,2250
202302,3,31,314610,"G",4711302,-1,421125,101,7,32,44,1,3,0,1,40,0,0,0,1468,1,0,1,202302,0,5,1468
202302,3,31,314610,"C",1113502,1,841710,101,8,34,44,3,1,0,1,97,0,0,0,1800,1,0,1,202302,0,5,1800
202302,3,31,314610,"N",8299706,-1,421205,101,7,55,44,1,3,0,1,31,0,0,0,1350,1,0,1,202302,0,5,1350
202302,3,31,314610,"M",7120100,-1,301105,101,9,31,44,3,3,0,1,43,0,0,0,2268.25,1,0,1,202302,0,5,2268.25
202302,3,31,314610,"C",1099699,1,784205,101,8,35,44,6,1,0,1,97,0,0,0,1421.02,1,0,1,202302,0,5,1421.02
202302,3,31,314610,"F",4213800,-1,951105,101,7,48,44,1,1,0,1,40,0,0,0,2500,1,0,1,202302,0,5,2500
202302,3,31,314610,"G",4789099,-1,632125,101,6,30,48,1,1,0,1,40,0,0,0,1367,1,0,1,202302,0,5,1367
202302,3,31,314610,"C",2441501,1,911305,101,8,32,44,3,1,0,1,97,0,0,0,1784.2,1,0,1,202302,0,5,1784.2
