"competênciamov","região","uf","município","seção","subclasse","saldomovimentação","cbo2002ocupação","categoria","graudeinstrução","idade","horascontratuais","raçacor","sexo","tipoempregador","tipoestabelecimento","tipomovimentação","tipodedeficiência","indtrabintermitente","indtrabparcial","salário","tamestabjan","indicadoraprendiz","origemdainformação","competênciadec","indicadordeforadoprazo","unidadesaláriocódigo","valorsaláriofixo"
202307,3,31,314610,"G",4711302,-1,517425,101,8,27,44,1,1,0,1,31,0,0,0,1784.38,7,0,1,202307,0,5,1784.38
202307,3,31,314610,"F",4211101,-1,414205,101,7,21,44,3,1,0,4,31,0,0,0,1740.64,1,0,1,202307,0,5,1740.64
202307,3,31,314610,"F",4211101,1,715110,101,6,25,44,3,1,0,4,97,0,0,0,1600,1,0,1,202307,0,5,1600
202307,3,31,314610,"F",4211101,1,991105,101,5,31,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202307,0,5,1381.6
202307,3,31,314610,"F",4211101,1,782305,101,7,25,44,3,1,0,4,97,0,0,0,1547,1,0,1,202307,0,5,1547
202307,3,31,314610,"F",4211101,-1,514320,101,3,24,44,3,3,0,4,31,0,0,0,1381.6,1,0,1,202307,0,5,1381.6
202307,3,31,314610,"G",4711302,-1,521125,101,7,27,44,3,3,0,1,32,0,0,0,1435.45,7,0,1,202307,0,5,1435.45
202307,3,31,314610,"F",4120400,-1,717020,101,4,24,44,3,1,0,4,31,0,0,0,1381.6,1,0,1,202307,0,5,1381.6
202307,3,31,314610,"F",4213800,-1,782510,101,7,49,44,1,1,0,1,31,0,0,0,2400,7,0,1,202307,0,5,2400
202307,3,31,314610,"F",4211101,-1,782510,101,7,33,44,3,1,0,4,31,0,0,0,2502,1,0,1,202307,0,5,2502
202307,3,31,314610,"F",4211101,1,715505,101,4,28,44,6,1,0,4,97,0,0,0,1872,1,0,1,202307,0,5,1872
202307,3,31,314610,"F",4120400,1,717020,101,6,25,44,1,1,0,1,97,0,0,0,1381.6,5,0,1,202307,0,5,1381.6
202307,3,31,314610,"B",810006,-1,414115,101,7,24,44,3,3,0,1,40,0,0,0,1521.08,7,0,1,202307,0,5,1521.08
202307,3,31,314610,"F",4399103,-1,517420,101,7,53,44,6,1,0,1,40,0,0,0,1447.07,1,0,1,202307,0,5,1447.07
202307,3,31,314610,"I",5611203,-1,514320,101,5,58,22,1,3,0,1,40,0,0,0,1355.98,5,0,1,202307,0,5,1355.98
202307,3,31,314610,"F",4211101,-1,715505,101,7,37,44,3,3,0,4,31,0,0,0,1872,1,0,1,202307,0,5,1872
202307,3,31,314610,"F",4213800,-1,715725,101,6,44,44,1,1,0,1,31,0,0,0,1900,9,0,1,202307,0,5,1900
202307,3,31,314610,"F",4211101,1,715125,101,7,37,44,3,1,0,4,97,0,0,0,3819,1,0,1,202307,0,5,3819
202307,3,31,314610,"C",3312102,-1,351605,101,7,39,44,6,1,0,1,31,0,0,0,4036.6,1,0,1,202307,0,5,4036.6
202307,3,31,314610,"F",4213800,-1,951105,101,7,37,44,1,1,0,1,40,0,0,0,2500,9,0,1,202307,0,5,2500
202307,3,31,314610,"F",4299599,1,715210,101,3,33,44,3,1,0,4,97,0,0,0,1912.06,1,0,1,202307,0,5,1912.06
202307,3,31,314610,"A",210108,-1,632125,101,5,60,48,3,1,0,1,31,0,0,0,1320,6,0,1,202307,0,5,1320
202307,3,31,314610,"H",4930201,-1,711205,101,7,32,44,3,1,0,1,31,0,0,0,2398.71,6,0,1,202307,0,5,2398.71
202307,3,31,314610,"M",7120100,1,351605,101,7,24,44,3,3,0,1,97,0,0,0,2001.4,5,0,1,202307,0,5,2001.4
202307,3,31,314610,"F",4391600,-1,717020,101,7,26,44,3,1,0,4,31,0,0,0,1381.6,7,0,1,202307,0,5,1381.6
202307,3,31,314610,"F",4211101,1,710205,101,7,39,44,6,1,0,4,97,0,0,0,4167.12,1,0,1,202307,0,5,4167.12
202307,3,31,314610,"F",4399101,1,715210,101,7,50,44,3,1,0,1,97,0,0,0,2169.2,3,0,1,202307,0,5,2169.2
202307,3,31,314610,"F",4221902,-1,717020,101,5,40,44,6,1,0,1,31,0,0,0,1350.8,7,0,1,202307,0,1,6.14
202307,3,31,314610,"C",2391503,-1,411005,101,7,26,44,6,1,0,1,31,0,0,0,1953,3,0,1,202307,0,5,1953
202307,3,31,314610,"F",4399103,1,715210,101,7,53,44,6,1,0,4,97,0,0,0,1859.07,6,0,1,202307,0,5,1859.07
202307,3,31,314610,"B",710301,1,301105,101,7,35,44,2,1,0,1,97,0,0,0,2011.76,9,0,1,202307,0,5,2011.76
202307,3,31,314610,"I",5620101,1,513505,101,7,34,36,3,3,0,1,97,0,0,0,1475.29,4,0,1,202307,0,5,1475.29
202307,3,31,314610,"F",4213800,1,782145,101,6,19,44,3,1,0,1,97,0,0,0,1449,9,0,1,202307,0,5,1449
202307,3,31,314610,"F",4213800,1,717020,101,7,18,44,3,1,0,1,97,0,0,0,1450,7,0,1,202307,0,5,1450
202307,3,31,314610,"C",2330305,1,717020,101,7,28,44,3,1,0,1,97,0,0,0,1619.53,6,0,1,202307,0,5,1619.53
202307,3,31,314610,"F",4211101,-1,514320,101,5,21,44,3,3,0,4,31,0,0,0,1381.6,1,0,1,202307,0,5,1381.6
202307,3,31,314610,"F",4399199,1,717020,101,5,57,44,6,1,0,1,97,0,0,0,1421.2,1,0,1,202307,0,5,1421.2
202307,3,31,314610,"F",4299599,-1,782410,101,7,42,44,6,1,0,4,40,0,0,0,2357.02,1,0,1,202307,0,5,2357.02
202307,3,31,314610,"F",4120400,1,715210,101,5,48,44,3,1,0,4,97,0,0,0,1786.46,1,0,1,202307,0,5,1786.46
202307,3,31,314610,"G",4789001,-1,521110,101,7,21,44,3,3,0,1,43,0,0,0,1416,2,0,1,202307,0,5,1416
202307,3,31,314610,"Q",8800600,-1,252105,101,9,42,40,3,1,0,1,31,0,0,0,4807.31,7,0,1,202307,0,5,4807.31
202307,3,31,314610,"F",4299599,1,312320,101,7,31,44,3,1,0,4,97,0,0,0,2800,1,0,1,202307,0,5,2800
202307,3,31,314610,"F",4120400,1,715210,101,3,44,44,3,1,0,1,97,0,0,0,1786.46,5,0,1,202307,0,5,1786.46
202307,3,31,314610,"G",4711302,1,521125,101,7,28,44,1,1,0,1,97,0,0,0,1450,7,0,1,202307,0,5,1450
202307,3,31,314610,"F",4211101,-1,715505,101,2,56,44,6,1,0,4,31,0,0,0,2267,1,0,1,202307,0,5,2267
202307,3,31,314610,"G",4789099,1,521110,101,5,26,48,1,1,0,1,97,0,0,0,1416,2,0,1,202307,0,5,1416
202307,3,31,314610,"G",4781400,1,521110,101,7,51,44,3,3,0,1,97,0,0,0,1415.88,2,0,1,202307,0,5,1415.88
202307,3,31,314610,"F",4211101,1,782305,101,7,24,44,3,1,0,4,97,0,0,0,1547,1,0,1,202307,0,5,1547
202307,3,31,314610,"C",2391503,-1,715510,101,7,34,36,6,1,0,1,31,0,0,0,1640.48,4,0,1,202307,0,5,1640.48
202307,3,31,314610,"B",893200,-1,517330,101,7,50,38.4,6,1,0,1,31,0,0,0,2101.55,5,0,1,202307,0,5,2101.55
202307,3,31,314610,"F",4299599,1,717020,101,2,53,44,2,1,0,4,97,0,0,0,1450,1,0,1,202307,0,5,1450
202307,3,31,314610,"F",4213800,-1,716610,101,3,44,44,2,1,0,1,31,0,0,0,1944.42,9,0,1,202307,0,5,1944.42
202307,3,31,314610,"F",4120400,-1,717020,101,7,24,44,3,1,0,1,40,0,0,0,1381.6,5,0,1,202307,0,5,1381.6
202307,3,31,314610,"G",4722902,1,513405,101,7,41,44,3,1,0,1,97,0,0,0,1388,3,0,1,202307,0,5,1388
202307,3,31,314610,"F",4211101,1,715505,101,3,42,44,3,1,0,4,97,0,0,0,1872,1,0,1,202307,0,5,1872
202307,3,31,314610,"F",4213800,1,715315,101,4,45,44,3,1,0,1,97,0,0,0,2169.2,9,0,1,202307,0,5,2169.2
202307,3,31,314610,"F",4211101,-1,715505,101,4,26,44,3,1,0,4,31,0,0,0,1872,1,0,1,202307,0,5,1872
202307,3,31,314610,"F",4330499,-1,411010,101,7,26,44,3,3,0,1,31,0,0,0,1421.2,2,0,1,202307,0,5,1421.2
202307,3,31,314610,"F",4292802,1,724205,101,7,40,44,2,1,0,4,97,0,0,0,2090.88,1,0,1,202307,0,5,2090.88
202307,3,31,314610,"F",4211101,1,862150,101,7,39,44,3,1,0,4,97,0,0,0,3700,1,0,1,202307,0,5,3700
202307,3,31,314610,"H",4930201,1,782510,101,7,31,44,6,1,0,1,97,0,0,0,2507.78,6,0,1,202307,0,5,2507.78
202307,3,31,314610,"I",5611201,-1,513505,101,7,21,44,2,3,0,1,40,0,0,0,1338,4,0,1,202307,0,5,1338
202307,3,31,314610,"N",8299799,1,514225,101,3,56,22.5,1,3,0,1,97,0,0,0,1320,1,0,1,202307,0,5,1320
202307,3,31,314610,"F",4120400,1,715505,101,5,42,44,3,1,0,1,97,0,0,0,1786.46,5,0,1,202307,0,5,1786.46
202307,3,31,314610,"F",4120400,1,717020,101,7,32,44,3,1,0,1,97,0,0,0,1381.6,5,0,1,202307,0,5,1381.6
202307,3,31,314610,"E",3600601,-1,862305,101,7,60,38.5,1,1,0,1,31,0,0,0,2944,7,0,1,202307,0,5,2944
202307,3,31,314610,"F",4211101,1,717020,101,6,20,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202307,0,5,1381.6
202307,3,31,314610,"F",4299599,1,782510,101,2,35,44,3,1,0,4,97,0,0,0,2357.02,1,0,1,202307,0,5,2357.02
202307,3,31,314610,"Q",8640205,-1,782305,101,3,40,44,3,1,0,1,90,0,0,0,2000,2,0,1,202307,0,5,2000
202307,3,31,314610,"I",5611203,1,513415,101,7,20,44,3,3,0,1,97,0,0,0,1338,4,0,1,202307,0,5,1338
202307,3,31,314610,"F",4211101,-1,717020,101,2,30,44,3,1,0,4,31,0,0,0,1381.6,1,0,1,202307,0,5,1381.6
202307,3,31,314610,"S",9430800,1,411010,101,7,22,44,3,1,0,1,97,0,0,0,1800,5,0,1,202307,0,5,1800
202307,3,31,314610,"M",6920601,-1,251225,101,9,41,44,1,3,0,1,31,0,0,0,3588.76,4,0,1,202307,0,5,3588.76
202307,3,31,314610,"F",4211101,1,715505,101,7,38,44,3,1,0,4,97,0,0,0,1872,1,0,1,202307,0,5,1872
202307,3,31,314610,"F",4211101,-1,717020,101,7,22,44,3,1,0,4,31,0,0,0,1381.6,1,0,1,202307,0,5,1381.6
202307,3,31,314610,"B",710301,-1,225140,101,80,54,40,1,1,0,1,40,0,0,0,23000,9,0,1,202307,0,5,23000
202307,3,31,314610,"F",4211101,1,717020,101,7,28,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202307,0,5,1381.6
202307,3,31,314610,"I",5510801,-1,422120,101,8,28,44,1,1,0,1,40,0,0,0,1599.7,6,0,1,202307,0,5,1599.7
202307,3,31,314610,"G",4721104,1,521110,101,7,45,44,3,3,0,1,97,0,0,0,1320,3,0,1,202307,0,5,1320
202307,3,31,314610,"F",4211101,1,782510,101,7,40,44,3,1,0,4,97,0,0,0,2502,1,0,1,202307,0,5,2502
202307,3,31,314610,"I",5611203,-1,521140,101,7,20,44,6,3,0,1,40,0,0,0,1574.58,1,0,1,202307,0,5,1574.58
202307,3,31,314610,"G",4723700,-1,519110,101,7,32,44,3,1,0,1,40,0,0,0,1717.4,2,0,1,202307,0,5,1717.4
