"competênciamov","região","uf","município","seção","subclasse","saldomovimentação","cbo2002ocupação","categoria","graudeinstrução","idade","horascontratuais","raçacor","sexo","tipoempregador","tipoestabelecimento","tipomovimentação","tipodedeficiência","indtrabintermitente","indtrabparcial","salário","tamestabjan","indicadoraprendiz","origemdainformação","competênciadec","indicadordeforadoprazo","unidadesaláriocódigo","valorsaláriofixo"
202303,3,31,314610,"B",710301,-1,724315,101,7,33,41.25,3,1,0,1,43,0,0,0,1797.41,9,0,1,202303,0,5,1797.41
202303,3,31,314610,"F",4292802,1,724205,101,4,23,44,6,1,0,4,97,0,0,0,1960.2,1,0,1,202303,0,5,1960.2
202303,3,31,314610,"Q",8610102,1,411005,101,9,37,44,1,3,0,1,97,0,0,0,1500.95,8,0,1,202303,0,5,1500.95
202303,3,31,314610,"F",4330499,-1,717020,101,5,49,44,3,1,0,1,31,0,0,0,1212,4,0,1,202303,0,5,1212
202303,3,31,314610,"G",4724500,-1,521125,101,7,20,44,6,1,0,1,31,0,0,0,1336,3,0,1,202303,0,5,1336
202303,3,31,314610,"A",161003,1,621005,101,7,60,44,2,1,2,3,97,0,0,0,1953,2,0,1,202303,0,5,1953
202303,3,31,314610,"F",4211101,1,717020,101,4,21,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202303,0,5,1381.6
202303,3,31,314610,"I",5611201,-1,848310,101,7,51,44,6,3,0,1,31,0,0,0,1550,5,0,1,202303,0,5,1550
202303,3,31,314610,"C",2441501,1,813125,101,9,55,44,2,1,0,1,97,0,0,0,21.88,7,0,1,202303,0,5,21.88
202303,3,31,314610,"I",5510801,1,422120,101,7,48,37,3,1,0,1,97,0,0,0,1360.34,4,0,1,202303,0,5,1360.34
202303,3,31,314610,"F",4211101,1,782510,101,5,53,47.78,3,1,0,1,97,0,0,0,2448.58,7,0,1,202303,0,5,2448.58
202303,3,31,314610,"F",4292802,1,724315,101,7,49,44,6,1,0,4,97,0,0,0,2856.67,1,0,1,202303,0,5,2856.67
202303,3,31,314610,"G",4771701,1,421125,101,7,21,41.56,3,3,0,1,97,0,0,0,1359.22,5,0,1,202303,0,5,1359.22
202303,3,31,314610,"P",8599601,1,241040,101,9,27,44,1,3,0,1,97,0,0,0,2500,3,0,1,202303,0,5,2500
202303,3,31,314610,"F",4120400,-1,782145,101,7,44,44,6,1,0,4,31,0,0,0,1786.46,1,0,1,202303,0,5,1786.46
202303,3,31,314610,"F",4120400,1,411005,101,7,20,44,1,1,0,1,97,0,0,0,1381.6,5,0,1,202303,0,5,1381.6
202303,3,31,314610,"F",4213800,1,411005,101,7,50,44,3,3,0,1,97,0,0,0,1429.54,9,0,1,202303,0,5,1429.54
202303,3,31,314610,"F",4211101,-1,715505,101,4,37,44,3,1,0,4,31,0,0,0,1872,1,0,1,202303,0,5,1872
202303,3,31,314610,"N",8299799,1,521135,101,7,31,36,3,3,0,1,97,0,0,0,1440.36,1,0,1,202303,0,5,1440.36
202303,3,31,314610,"G",4711302,-1,517425,101,7,38,44,3,1,0,1,40,0,0,0,1694.85,7,0,1,202303,0,5,1694.85
202303,3,31,314610,"G",4711302,-1,421125,101,7,23,44,3,3,0,1,43,0,0,0,1318.04,4,0,1,202303,0,5,1318.04
202303,3,31,314610,"Q",8610102,-1,223505,101,80,25,44,1,1,0,1,40,0,0,0,3405.6,8,0,1,202303,0,5,3405.6
202303,3,31,314610,"F",4211101,-1,715315,101,5,29,44,3,1,0,4,31,0,0,0,1775.4,6,0,1,202303,0,1,8.07
202303,3,31,314610,"A",161099,1,623115,101,3,49,44,1,1,2,3,97,0,0,0,1500,2,0,1,202303,0,5,1500
202303,3,31,314610,"C",2391503,1,712215,101,7,34,44,6,1,0,1,97,0,0,0,1302,3,0,1,202303,0,5,1302
202303,3,31,314610,"Q",8800600,1,411010,101,8,28,40,1,3,0,1,97,0,0,0,3225,7,0,1,202303,0,5,3225
202303,3,31,314610,"F",4211101,1,782510,101,7,34,47.78,3,1,0,1,97,0,0,0,2448.58,7,0,1,202303,0,5,2448.58
202303,3,31,314610,"F",4211101,1,991105,101,7,42,44,3,1,0,4,97,0,0,0,1381.6,1,0,1,202303,0,5,1381.6
202303,3,31,314610,"I",5611205,-1,513405,101,7,20,44,3,3,0,1,40,0,0,0,1650,3,0,1,202303,0,1,7.5
202303,3,31,314610,"F",4211101,1,715125,101,7,22,47.78,3,1,0,1,97,0,0,0,2342.12,7,0,1,202303,0,5,2342.12
202303,3,31,314610,"I",5611201,1,513405,101,7,22,44,3,3,0,1,97,0,0,0,1388,4,0,1,202303,0,5,1388
202303,3,31,314610,"I",5510801,1,513205,101,7,36,44,3,3,0,1,97,0,0,0,1615,4,0,1,202303,0,5,1615
202303,3,31,314610,"F",4213800,1,322215,101,8,45,44,3,3,0,1,97,0,0,0,2739.36,9,0,1,202303,0,5,2739.36
202303,3,31,314610,"F",4211101,1,717020,101,7,34,44,3,3,0,1,97,0,0,0,1381.6,7,0,1,202303,0,5,1381.6
202303,3,31,314610,"F",4120400,1,782510,101,7,29,44,3,1,0,1,97,0,0,0,2000,5,0,1,202303,0,5,2000
202303,3,31,314610,"F",4299599,-1,301110,101,7,37,44,6,1,0,4,43,0,0,0,3500,1,0,1,202303,0,5,3500
202303,3,31,314610,"F",4120400,1,715210,101,3,30,44,1,1,0,4,97,0,0,0,1786.46,1,0,1,202303,0,5,1786.46
202303,3,31,314610,"F",4211101,-1,717020,101,5,21,44,3,1,0,1,40,0,0,0,1381.6,7,0,1,202303,0,5,1381.6
202303,3,31,314610,"I",5620101,-1,514320,101,2,58,44,2,1,0,1,31,0,0,0,1302,6,0,1,202303,0,5,1302
202303,3,31,314610,"F",4292802,1,715615,101,4,35,44,6,1,0,4,97,0,0,0,1865.77,1,0,1,202303,0,5,1865.77
202303,3,31,314610,"F",4213800,1,717020,101,7,18,44,3,1,0,1,97,0,0,0,1350,7,0,1,202303,0,5,1350
202303,3,31,314610,"F",4211101,1,782510,101,4,48,44,3,1,0,4,97,0,0,0,2749,1,0,1,202303,0,5,2749
